transaction_id,account_id,customer_id,transaction_date,transaction_type,debit_credit,amount_aud,merchant_category,channel,description,is_flagged,settlement_date
TXN001783,ACC00311,CUST0179,2024-06-29,Purchase,Debit,14347.88,Retail,EFTPOS,Purchase - Fuel,N,2024-07-01
TXN001784,ACC00215,CUST0130,2024-12-28,BPAY,Debit,9649.13,Healthcare,Branch,BPAY - Retail,N,2024-12-30
TXN001785,ACC00009,CUST0036,2022-11-05,ATM Withdrawal,Debit,10522.73,Entertainment,ATM,ATM Withdrawal - Travel,N,2022-11-07
TXN001786,ACC00182,CUST0120,2022-07-12,ATM Withdrawal,Debit,2076.35,Utilities,Branch,ATM Withdrawal - Restaurants,N,2022-07-12
TXN001787,ACC00309,CUST0168,2023-07-13,PayID,Credit,10067.77,Groceries,ATM,PayID - Healthcare,N,2023-07-15
TXN001788,ACC00312,CUST0089,2022-02-16,PayID,Credit,6676.33,Retail,Internet Banking,PayID - Travel,N,2022-02-17
TXN001789,ACC00033,CUST0043,2024-06-15,ATM Withdrawal,Debit,8611.84,Retail,Mobile App,ATM Withdrawal - Groceries,N,2024-06-17
TXN001790,ACC00235,CUST0011,2023-09-21,ATM Withdrawal,Debit,10290.34,Healthcare,EFTPOS,ATM Withdrawal - Entertainment,N,2023-09-23
TXN001791,ACC00146,CUST0062,2024-04-10,BPAY,Debit,4137.72,Utilities,EFTPOS,BPAY - Healthcare,N,2024-04-11
TXN001792,ACC00125,CUST0058,2023-08-15,BPAY,Debit,12583.6,Entertainment,Internet Banking,BPAY - Travel,N,2023-08-17
TXN001793,ACC00274,CUST0049,2022-08-07,Direct Debit,Debit,14958.63,Groceries,Branch,Direct Debit - Healthcare,N,2022-08-09
TXN001794,ACC00086,CUST0008,2024-11-20,Purchase,Debit,12093.25,Entertainment,Internet Banking,Purchase - Fuel,N,2024-11-20
TXN001795,ACC00084,CUST0006,2024-03-27,ATM Withdrawal,Debit,2093.98,Groceries,ATM,ATM Withdrawal - Travel,N,2024-03-29
TXN001796,ACC00032,CUST0135,2022-02-07,Transfer,Credit,12598.17,Healthcare,EFTPOS,Transfer - Healthcare,N,2022-02-07
TXN001797,ACC00114,CUST0127,2022-01-02,BPAY,Debit,8344.67,Utilities,Mobile App,BPAY - Entertainment,N,2022-01-04
TXN001798,ACC00277,CUST0144,2023-05-01,PayID,Credit,9283.2,Retail,Branch,PayID - Fuel,N,2023-05-02
TXN001799,ACC00122,CUST0110,2022-01-30,ATM Withdrawal,Debit,2241.51,Entertainment,Mobile App,ATM Withdrawal - Groceries,Y,2022-01-30
TXN001800,ACC00348,CUST0040,2023-12-08,Refund,Credit,10803.34,Travel,Mobile App,Refund - Entertainment,N,2023-12-08
TXN001801,ACC00184,CUST0168,2024-03-04,BPAY,Debit,4392.46,Healthcare,EFTPOS,BPAY - Utilities,N,2024-03-06
TXN001802,ACC00341,CUST0197,2023-08-26,BPAY,Debit,6480.47,Groceries,EFTPOS,BPAY - Retail,N,2023-08-26
TXN001803,ACC00335,CUST0021,2022-08-31,Transfer,Credit,7962.76,Travel,Mobile App,Transfer - Groceries,N,2022-08-31
TXN001804,ACC00219,CUST0184,2024-02-02,Purchase,Debit,13328.45,Groceries,Internet Banking,Purchase - Healthcare,N,2024-02-03
TXN001805,ACC00130,CUST0169,2022-09-27,Purchase,Debit,9022.19,Travel,ATM,Purchase - Healthcare,N,2022-09-28
TXN001806,ACC00287,CUST0097,2024-03-31,Direct Debit,Debit,12277.68,Restaurants,Branch,Direct Debit - Groceries,N,2024-03-31
TXN001807,ACC00060,CUST0142,2023-10-25,BPAY,Debit,13652.51,Travel,ATM,BPAY - Restaurants,N,2023-10-26
TXN001808,ACC00092,CUST0035,2023-01-13,Transfer,Credit,14084.17,Fuel,EFTPOS,Transfer - Groceries,N,2023-01-13
TXN001809,ACC00326,CUST0195,2023-08-27,Purchase,Debit,6594.21,Healthcare,ATM,Purchase - Healthcare,N,2023-08-28
TXN001810,ACC00156,CUST0013,2023-08-14,Direct Debit,Debit,10271.33,Entertainment,EFTPOS,Direct Debit - Utilities,N,2023-08-15
TXN001811,ACC00088,CUST0136,2022-07-17,Refund,Credit,12721.7,Utilities,EFTPOS,Refund - Utilities,N,2022-07-18
TXN001812,ACC00042,CUST0012,2022-10-08,PayID,Credit,4312.76,Entertainment,Internet Banking,PayID - Fuel,N,2022-10-10
TXN001813,ACC00029,CUST0150,2022-01-07,ATM Withdrawal,Debit,11115.59,Restaurants,Internet Banking,ATM Withdrawal - Fuel,N,2022-01-07
TXN001814,ACC00242,CUST0198,2023-05-01,PayID,Credit,13847.11,Restaurants,ATM,PayID - Retail,N,2023-05-02
TXN001815,ACC00275,CUST0105,2023-05-20,BPAY,Debit,9262.67,Entertainment,Branch,BPAY - Entertainment,N,2023-05-22
TXN001816,ACC00343,CUST0142,2023-09-18,Refund,Credit,2555.5,Entertainment,Internet Banking,Refund - Entertainment,N,2023-09-18
TXN001817,ACC00258,CUST0102,2023-11-03,BPAY,Debit,7339.31,Fuel,ATM,BPAY - Fuel,N,2023-11-03
TXN001818,ACC00271,CUST0154,2022-04-07,BPAY,Debit,5449.73,Fuel,Branch,BPAY - Retail,N,2022-04-08
TXN001819,ACC00242,CUST0198,2023-04-17,PayID,Credit,11470.52,Utilities,Branch,PayID - Restaurants,N,2023-04-19
TXN001820,ACC00152,CUST0045,2022-08-18,Refund,Credit,12499.17,Retail,Mobile App,Refund - Entertainment,N,2022-08-20
TXN001821,ACC00293,CUST0096,2024-07-29,Direct Debit,Debit,2992.38,Utilities,Mobile App,Direct Debit - Entertainment,N,2024-07-31
TXN001822,ACC00274,CUST0049,2022-03-04,Purchase,Debit,3334.46,Utilities,ATM,Purchase - Fuel,N,2022-03-04
TXN001823,ACC00103,CUST0127,2023-05-06,BPAY,Debit,12382.65,Restaurants,ATM,BPAY - Groceries,N,2023-05-08
TXN001824,ACC00274,CUST0049,2022-12-25,BPAY,Debit,12181.46,Fuel,Branch,BPAY - Restaurants,N,2022-12-26
TXN001825,ACC00101,CUST0104,2022-01-20,BPAY,Debit,4279.33,Travel,Internet Banking,BPAY - Entertainment,N,2022-01-21
TXN001826,ACC00093,CUST0126,2022-09-08,Direct Debit,Debit,6678.11,Travel,Branch,Direct Debit - Utilities,N,2022-09-10
TXN001827,ACC00116,CUST0068,2024-09-15,Refund,Credit,12182.7,Groceries,Mobile App,Refund - Fuel,N,2024-09-17
TXN001828,ACC00245,CUST0162,2023-01-21,Refund,Credit,4388.77,Travel,ATM,Refund - Fuel,N,2023-01-22
TXN001829,ACC00194,CUST0002,2022-11-29,ATM Withdrawal,Debit,8887.76,Fuel,Branch,ATM Withdrawal - Utilities,N,2022-11-30
TXN001830,ACC00070,CUST0147,2023-06-11,PayID,Credit,13329.99,Travel,Branch,PayID - Entertainment,N,2023-06-13
TXN001831,ACC00295,CUST0176,2022-03-01,Purchase,Debit,10342.72,Groceries,EFTPOS,Purchase - Entertainment,N,2022-03-03
TXN001832,ACC00009,CUST0036,2024-12-24,Refund,Credit,13588.91,Entertainment,Internet Banking,Refund - Fuel,N,2024-12-26
TXN001833,ACC00305,CUST0021,2024-04-18,Direct Debit,Debit,9953.9,Healthcare,Internet Banking,Direct Debit - Healthcare,N,2024-04-20
TXN001834,ACC00264,CUST0059,2024-11-24,Refund,Credit,4463.81,Retail,EFTPOS,Refund - Entertainment,N,2024-11-26
TXN001835,ACC00190,CUST0121,2024-10-01,PayID,Credit,4929.57,Entertainment,EFTPOS,PayID - Restaurants,N,2024-10-03
TXN001836,ACC00057,CUST0138,2022-04-16,Purchase,Debit,2688.07,Retail,EFTPOS,Purchase - Retail,N,2022-04-18
TXN001837,ACC00339,CUST0047,2022-06-01,Direct Debit,Debit,12300.21,Utilities,EFTPOS,Direct Debit - Retail,N,2022-06-02
TXN001838,ACC00008,CUST0096,2023-11-04,BPAY,Debit,11259.44,Healthcare,Branch,BPAY - Entertainment,N,2023-11-05
TXN001839,ACC00106,CUST0014,2024-05-21,Refund,Credit,7445.6,Restaurants,EFTPOS,Refund - Travel,N,2024-05-21
TXN001840,ACC00043,CUST0148,2023-01-09,PayID,Credit,10892.07,Groceries,Internet Banking,PayID - Entertainment,N,2023-01-11
TXN001841,ACC00059,CUST0179,2022-06-17,BPAY,Debit,8672.26,Retail,EFTPOS,BPAY - Fuel,N,2022-06-18
TXN001842,ACC00296,CUST0098,2022-01-24,Purchase,Debit,13312.73,Restaurants,Mobile App,Purchase - Retail,N,2022-01-24
TXN001843,ACC00190,CUST0121,2023-10-09,Refund,Credit,2217.96,Travel,ATM,Refund - Utilities,N,2023-10-10
TXN001844,ACC00046,CUST0119,2023-10-04,BPAY,Debit,11167.96,Groceries,ATM,BPAY - Groceries,N,2023-10-06
TXN001845,ACC00164,CUST0069,2023-02-04,ATM Withdrawal,Debit,1898.92,Groceries,Mobile App,ATM Withdrawal - Fuel,N,2023-02-06
TXN001846,ACC00041,CUST0062,2022-01-22,Refund,Credit,3730.05,Restaurants,EFTPOS,Refund - Retail,N,2022-01-24
TXN001847,ACC00162,CUST0164,2023-12-17,PayID,Credit,1819.82,Travel,Mobile App,PayID - Groceries,N,2023-12-18
TXN001848,ACC00274,CUST0049,2022-07-26,PayID,Credit,12833.92,Fuel,Mobile App,PayID - Healthcare,N,2022-07-26
TXN001849,ACC00154,CUST0164,2023-03-11,Transfer,Credit,10719.79,Travel,Mobile App,Transfer - Entertainment,N,2023-03-13
TXN001850,ACC00255,CUST0045,2023-02-26,ATM Withdrawal,Debit,5687.34,Restaurants,ATM,ATM Withdrawal - Fuel,N,2023-02-27
TXN001851,ACC00261,CUST0117,2024-04-01,Transfer,Credit,8525.68,Entertainment,Internet Banking,Transfer - Groceries,N,2024-04-03
TXN001852,ACC00171,CUST0074,2023-10-21,Refund,Credit,14631.44,Travel,Mobile App,Refund - Entertainment,N,2023-10-22
TXN001853,ACC00231,CUST0116,2023-05-20,Direct Debit,Debit,1290.14,Travel,ATM,Direct Debit - Utilities,N,2023-05-22
TXN001854,ACC00096,CUST0068,2024-01-02,Purchase,Debit,5201.41,Fuel,ATM,Purchase - Healthcare,N,2024-01-04
TXN001855,ACC00315,CUST0097,2022-03-29,Refund,Credit,9900.71,Utilities,ATM,Refund - Retail,N,2022-03-29
TXN001856,ACC00082,CUST0076,2024-05-13,PayID,Credit,14951.53,Travel,ATM,PayID - Groceries,N,2024-05-13
TXN001857,ACC00152,CUST0045,2022-12-29,ATM Withdrawal,Debit,7819.08,Healthcare,Branch,ATM Withdrawal - Fuel,N,2022-12-31
TXN001858,ACC00212,CUST0172,2022-06-06,Purchase,Debit,525.39,Retail,Branch,Purchase - Utilities,N,2022-06-08
TXN001859,ACC00154,CUST0164,2024-04-18,Purchase,Debit,12423.7,Entertainment,Mobile App,Purchase - Groceries,N,2024-04-20
TXN001860,ACC00280,CUST0057,2022-01-03,Transfer,Credit,2031.4,Groceries,Branch,Transfer - Restaurants,N,2022-01-03
TXN001861,ACC00217,CUST0143,2022-10-03,BPAY,Debit,14004.47,Fuel,Branch,BPAY - Healthcare,N,2022-10-04
TXN001862,ACC00060,CUST0142,2024-12-19,Transfer,Credit,11324.91,Entertainment,Internet Banking,Transfer - Groceries,N,2024-12-21
TXN001863,ACC00023,CUST0197,2024-05-06,Direct Debit,Debit,7429.96,Groceries,EFTPOS,Direct Debit - Restaurants,N,2024-05-08
TXN001864,ACC00143,CUST0108,2024-11-08,Direct Debit,Debit,6815.72,Entertainment,Branch,Direct Debit - Fuel,N,2024-11-08
TXN001865,ACC00169,CUST0023,2024-07-18,ATM Withdrawal,Debit,2037.64,Fuel,ATM,ATM Withdrawal - Healthcare,N,2024-07-18
TXN001866,ACC00329,CUST0083,2024-05-20,BPAY,Debit,12090.86,Fuel,Mobile App,BPAY - Travel,N,2024-05-21
TXN001867,ACC00018,CUST0082,2023-02-20,Transfer,Credit,4576.7,Fuel,EFTPOS,Transfer - Retail,N,2023-02-21
TXN001868,ACC00227,CUST0173,2024-01-06,Transfer,Credit,14427.05,Utilities,Internet Banking,Transfer - Travel,N,2024-01-07
TXN001869,ACC00231,CUST0116,2022-01-29,Purchase,Debit,12441.17,Utilities,Mobile App,Purchase - Groceries,N,2022-01-29
TXN001870,ACC00179,CUST0073,2023-01-31,PayID,Credit,7690.25,Travel,Mobile App,PayID - Restaurants,N,2023-02-01
TXN001871,ACC00069,CUST0153,2023-12-16,Transfer,Credit,3968.35,Groceries,Branch,Transfer - Fuel,N,2023-12-16
TXN001872,ACC00120,CUST0169,2022-06-24,PayID,Credit,9168.59,Entertainment,ATM,PayID - Retail,N,2022-06-25
TXN001873,ACC00144,CUST0123,2022-05-16,PayID,Credit,296.18,Retail,EFTPOS,PayID - Healthcare,N,2022-05-16
TXN001874,ACC00082,CUST0076,2023-07-09,Refund,Credit,5569.1,Utilities,EFTPOS,Refund - Fuel,N,2023-07-10
TXN001875,ACC00316,CUST0073,2023-09-26,PayID,Credit,1482.76,Restaurants,Internet Banking,PayID - Healthcare,N,2023-09-27
TXN001876,ACC00015,CUST0189,2024-08-30,ATM Withdrawal,Debit,2266.2,Healthcare,EFTPOS,ATM Withdrawal - Travel,N,2024-08-30
TXN001877,ACC00192,CUST0125,2022-06-10,Refund,Credit,14877.84,Healthcare,Internet Banking,Refund - Restaurants,N,2022-06-11
TXN001878,ACC00331,CUST0083,2023-03-15,Purchase,Debit,2586.7,Fuel,EFTPOS,Purchase - Groceries,Y,2023-03-16
TXN001879,ACC00196,CUST0043,2024-12-12,PayID,Credit,6474.89,Travel,Internet Banking,PayID - Groceries,N,2024-12-12
TXN001880,ACC00280,CUST0057,2024-03-28,PayID,Credit,6730.31,Restaurants,Mobile App,PayID - Restaurants,N,2024-03-28
TXN001881,ACC00305,CUST0021,2023-11-18,Transfer,Credit,11691.71,Travel,ATM,Transfer - Restaurants,N,2023-11-19
TXN001882,ACC00101,CUST0104,2024-04-18,BPAY,Debit,14376.58,Groceries,Mobile App,BPAY - Entertainment,N,2024-04-20
TXN001883,ACC00161,CUST0093,2022-03-03,ATM Withdrawal,Debit,899.93,Utilities,Internet Banking,ATM Withdrawal - Entertainment,N,2022-03-05
TXN001884,ACC00007,CUST0099,2022-02-23,Transfer,Credit,11978.15,Retail,Mobile App,Transfer - Utilities,N,2022-02-23
TXN001885,ACC00336,CUST0158,2024-07-13,Purchase,Debit,2575.81,Fuel,Internet Banking,Purchase - Travel,N,2024-07-15
TXN001886,ACC00261,CUST0117,2024-08-25,PayID,Credit,13269.11,Travel,ATM,PayID - Restaurants,N,2024-08-25
TXN001887,ACC00130,CUST0169,2023-10-10,PayID,Credit,13052.21,Healthcare,ATM,PayID - Fuel,N,2023-10-10
TXN001888,ACC00292,CUST0031,2022-12-09,Purchase,Debit,8207.82,Retail,Mobile App,Purchase - Retail,N,2022-12-09
TXN001889,ACC00209,CUST0029,2022-04-21,Transfer,Credit,14748.77,Utilities,Branch,Transfer - Healthcare,N,2022-04-21
TXN001890,ACC00095,CUST0195,2024-01-09,PayID,Credit,2164.23,Travel,Mobile App,PayID - Restaurants,N,2024-01-09
TXN001891,ACC00301,CUST0177,2023-07-07,Transfer,Credit,11330.18,Groceries,EFTPOS,Transfer - Healthcare,N,2023-07-08
TXN001892,ACC00243,CUST0053,2023-01-05,Purchase,Debit,5638.04,Utilities,Internet Banking,Purchase - Travel,N,2023-01-06
TXN001893,ACC00162,CUST0164,2022-07-13,Transfer,Credit,3370.51,Retail,ATM,Transfer - Fuel,N,2022-07-15
TXN001894,ACC00154,CUST0164,2022-02-19,PayID,Credit,14557.7,Restaurants,Branch,PayID - Entertainment,N,2022-02-20
TXN001895,ACC00300,CUST0162,2023-12-20,Purchase,Debit,1680.09,Restaurants,Mobile App,Purchase - Fuel,N,2023-12-20
TXN001896,ACC00164,CUST0069,2022-07-06,ATM Withdrawal,Debit,2561.77,Travel,Branch,ATM Withdrawal - Travel,N,2022-07-08
TXN001897,ACC00220,CUST0141,2024-11-18,Transfer,Credit,10117.29,Utilities,ATM,Transfer - Travel,N,2024-11-18
TXN001898,ACC00257,CUST0168,2024-12-12,ATM Withdrawal,Debit,4039.24,Healthcare,Mobile App,ATM Withdrawal - Utilities,N,2024-12-14
TXN001899,ACC00286,CUST0144,2022-07-01,Purchase,Debit,14650.83,Groceries,ATM,Purchase - Healthcare,N,2022-07-03
TXN001900,ACC00067,CUST0163,2022-06-25,Purchase,Debit,6558.31,Groceries,ATM,Purchase - Utilities,N,2022-06-27
TXN001901,ACC00321,CUST0032,2022-09-19,Refund,Credit,12504.25,Entertainment,Internet Banking,Refund - Healthcare,N,2022-09-21
TXN001902,ACC00224,CUST0178,2023-07-08,Purchase,Debit,6736.26,Restaurants,Mobile App,Purchase - Utilities,N,2023-07-10
TXN001903,ACC00211,CUST0125,2023-10-15,Transfer,Credit,4115.54,Restaurants,Mobile App,Transfer - Restaurants,N,2023-10-15
TXN001904,ACC00103,CUST0127,2024-10-03,PayID,Credit,10295.1,Restaurants,Mobile App,PayID - Entertainment,N,2024-10-03
TXN001905,ACC00107,CUST0055,2023-03-23,Purchase,Debit,30.67,Groceries,EFTPOS,Purchase - Travel,N,2023-03-24
TXN001906,ACC00207,CUST0085,2024-07-17,Purchase,Debit,3589.85,Groceries,Mobile App,Purchase - Fuel,N,2024-07-17
TXN001907,ACC00208,CUST0103,2022-01-06,Refund,Credit,348.12,Fuel,ATM,Refund - Restaurants,N,2022-01-06
TXN001908,ACC00254,CUST0071,2023-02-17,PayID,Credit,14007.35,Retail,EFTPOS,PayID - Groceries,N,2023-02-19
TXN001909,ACC00173,CUST0087,2023-09-07,Refund,Credit,8150.36,Fuel,EFTPOS,Refund - Travel,N,2023-09-08
TXN001910,ACC00199,CUST0198,2023-05-17,Purchase,Debit,610.42,Healthcare,Internet Banking,Purchase - Utilities,N,2023-05-17
TXN001911,ACC00126,CUST0046,2024-07-01,Purchase,Debit,1238.15,Fuel,Branch,Purchase - Fuel,N,2024-07-03
TXN001912,ACC00331,CUST0083,2024-01-27,Direct Debit,Debit,10414.85,Restaurants,EFTPOS,Direct Debit - Healthcare,N,2024-01-27
TXN001913,ACC00097,CUST0182,2023-06-17,PayID,Credit,12073.99,Groceries,Mobile App,PayID - Entertainment,N,2023-06-17
TXN001914,ACC00143,CUST0108,2024-04-25,ATM Withdrawal,Debit,6167.33,Entertainment,ATM,ATM Withdrawal - Healthcare,N,2024-04-27
TXN001915,ACC00140,CUST0085,2024-04-08,Transfer,Credit,6479.7,Groceries,Mobile App,Transfer - Groceries,N,2024-04-09
TXN001916,ACC00330,CUST0068,2022-02-02,PayID,Credit,12151.89,Fuel,EFTPOS,PayID - Restaurants,N,2022-02-04
TXN001917,ACC00114,CUST0127,2024-11-17,Refund,Credit,6701.63,Healthcare,Mobile App,Refund - Restaurants,N,2024-11-18
TXN001918,ACC00073,CUST0086,2022-03-10,BPAY,Debit,7963.65,Fuel,ATM,BPAY - Healthcare,N,2022-03-10
TXN001919,ACC00240,CUST0175,2023-04-11,Direct Debit,Debit,11845.24,Utilities,ATM,Direct Debit - Healthcare,N,2023-04-11
TXN001920,ACC00177,CUST0093,2024-07-19,Direct Debit,Debit,261.94,Fuel,Internet Banking,Direct Debit - Fuel,N,2024-07-21
TXN001921,ACC00072,CUST0118,2023-11-11,Purchase,Debit,1608.64,Travel,Mobile App,Purchase - Restaurants,N,2023-11-12
TXN001922,ACC00178,CUST0153,2022-02-06,Refund,Credit,4303.68,Travel,Mobile App,Refund - Groceries,N,2022-02-08
TXN001923,ACC00089,CUST0173,2023-03-25,ATM Withdrawal,Debit,831.67,Travel,Mobile App,ATM Withdrawal - Groceries,N,2023-03-27
TXN001924,ACC00125,CUST0058,2024-12-05,Purchase,Debit,2150.72,Groceries,Mobile App,Purchase - Restaurants,N,2024-12-05
TXN001925,ACC00291,CUST0189,2024-05-24,Purchase,Debit,1030.59,Restaurants,Mobile App,Purchase - Healthcare,N,2024-05-26
TXN001926,ACC00192,CUST0125,2022-01-24,ATM Withdrawal,Debit,7466.88,Travel,Branch,ATM Withdrawal - Utilities,N,2022-01-26
TXN001927,ACC00133,CUST0075,2023-10-02,Purchase,Debit,5728.15,Healthcare,Internet Banking,Purchase - Restaurants,N,2023-10-03
TXN001928,ACC00113,CUST0053,2023-09-07,Purchase,Debit,5742.91,Fuel,EFTPOS,Purchase - Fuel,N,2023-09-07
TXN001929,ACC00188,CUST0186,2024-10-19,Refund,Credit,10787.96,Utilities,Branch,Refund - Retail,N,2024-10-20
TXN001930,ACC00121,CUST0185,2023-12-18,ATM Withdrawal,Debit,8375.46,Fuel,ATM,ATM Withdrawal - Travel,N,2023-12-18
TXN001931,ACC00163,CUST0024,2022-07-27,Transfer,Credit,11242.05,Retail,Internet Banking,Transfer - Travel,N,2022-07-27
TXN001932,ACC00261,CUST0117,2024-03-13,PayID,Credit,12709.71,Travel,Branch,PayID - Travel,N,2024-03-13
TXN001933,ACC00142,CUST0158,2022-06-06,BPAY,Debit,14345.93,Retail,ATM,BPAY - Retail,N,2022-06-07
TXN001934,ACC00320,CUST0015,2023-08-24,Refund,Credit,7100.1,Fuel,Internet Banking,Refund - Groceries,N,2023-08-25
TXN001935,ACC00008,CUST0096,2022-03-16,Purchase,Debit,6192.3,Healthcare,EFTPOS,Purchase - Retail,N,2022-03-16
TXN001936,ACC00065,CUST0199,2023-04-27,Direct Debit,Debit,4698.79,Utilities,Branch,Direct Debit - Groceries,N,2023-04-28
TXN001937,ACC00194,CUST0002,2022-11-09,Transfer,Credit,14212.17,Fuel,Branch,Transfer - Travel,N,2022-11-11
TXN001938,ACC00183,CUST0144,2022-12-02,BPAY,Debit,5354.4,Restaurants,Mobile App,BPAY - Travel,N,2022-12-03
TXN001939,ACC00145,CUST0008,2022-06-30,Purchase,Debit,11496.46,Retail,Internet Banking,Purchase - Fuel,N,2022-07-01
TXN001940,ACC00128,CUST0119,2022-01-06,ATM Withdrawal,Debit,12857.76,Utilities,Branch,ATM Withdrawal - Utilities,N,2022-01-08
TXN001941,ACC00148,CUST0145,2024-10-21,BPAY,Debit,13116.6,Restaurants,Mobile App,BPAY - Healthcare,N,2024-10-22
TXN001942,ACC00275,CUST0105,2022-02-17,ATM Withdrawal,Debit,14896.09,Healthcare,Mobile App,ATM Withdrawal - Entertainment,N,2022-02-17
TXN001943,ACC00023,CUST0197,2023-01-08,Refund,Credit,1367.53,Entertainment,Branch,Refund - Utilities,N,2023-01-09
TXN001944,ACC00043,CUST0148,2023-01-17,Purchase,Debit,3707.77,Fuel,ATM,Purchase - Groceries,N,2023-01-19
TXN001945,ACC00271,CUST0154,2024-05-18,Transfer,Credit,63.87,Retail,Internet Banking,Transfer - Fuel,N,2024-05-20
TXN001946,ACC00259,CUST0041,2024-02-28,Purchase,Debit,794.02,Utilities,Internet Banking,Purchase - Groceries,N,2024-02-28
TXN001947,ACC00054,CUST0185,2024-07-03,BPAY,Debit,8261.83,Groceries,Mobile App,BPAY - Fuel,N,2024-07-03
TXN001948,ACC00007,CUST0099,2023-03-06,ATM Withdrawal,Debit,4467.91,Fuel,Internet Banking,ATM Withdrawal - Fuel,N,2023-03-07
TXN001949,ACC00051,CUST0081,2024-08-13,BPAY,Debit,11429.15,Travel,Mobile App,BPAY - Fuel,N,2024-08-14
TXN001950,ACC00080,CUST0193,2023-12-28,BPAY,Debit,10256.46,Groceries,EFTPOS,BPAY - Healthcare,N,2023-12-30
TXN001951,ACC00146,CUST0062,2024-08-13,Direct Debit,Debit,12322.31,Entertainment,Mobile App,Direct Debit - Fuel,N,2024-08-14
TXN001952,ACC00175,CUST0190,2023-04-03,Transfer,Credit,5066.12,Fuel,Mobile App,Transfer - Retail,N,2023-04-05
TXN001953,ACC00271,CUST0154,2024-06-27,Purchase,Debit,7839.27,Retail,Internet Banking,Purchase - Retail,N,2024-06-27
TXN001954,ACC00117,CUST0180,2024-08-16,ATM Withdrawal,Debit,1680.15,Fuel,ATM,ATM Withdrawal - Groceries,N,2024-08-18
TXN001955,ACC00057,CUST0138,2024-08-20,Transfer,Credit,14639.24,Restaurants,Internet Banking,Transfer - Travel,N,2024-08-21
TXN001956,ACC00062,CUST0140,2023-02-10,Refund,Credit,7277.98,Utilities,Mobile App,Refund - Retail,N,2023-02-12
TXN001957,ACC00055,CUST0196,2022-01-15,Direct Debit,Debit,2731.74,Groceries,EFTPOS,Direct Debit - Entertainment,N,2022-01-16
TXN001958,ACC00257,CUST0168,2022-03-06,PayID,Credit,221.94,Healthcare,Branch,PayID - Utilities,N,2022-03-06
TXN001959,ACC00110,CUST0113,2024-03-20,Transfer,Credit,14460.17,Fuel,ATM,Transfer - Groceries,N,2024-03-21
TXN001960,ACC00309,CUST0168,2024-02-23,Refund,Credit,8272.74,Retail,Branch,Refund - Travel,N,2024-02-23
TXN001961,ACC00200,CUST0107,2024-06-25,Direct Debit,Debit,10233.92,Fuel,ATM,Direct Debit - Fuel,N,2024-06-26
TXN001962,ACC00073,CUST0086,2022-07-03,PayID,Credit,4828.49,Fuel,ATM,PayID - Healthcare,N,2022-07-04
TXN001963,ACC00038,CUST0168,2022-01-10,Purchase,Debit,7205.66,Utilities,Internet Banking,Purchase - Entertainment,N,2022-01-12
TXN001964,ACC00268,CUST0022,2023-06-13,Transfer,Credit,13391.93,Healthcare,Internet Banking,Transfer - Fuel,N,2023-06-13
TXN001965,ACC00296,CUST0098,2022-10-08,Refund,Credit,4329.09,Healthcare,EFTPOS,Refund - Fuel,N,2022-10-08
TXN001966,ACC00155,CUST0182,2022-08-08,BPAY,Debit,11079.11,Fuel,Mobile App,BPAY - Entertainment,N,2022-08-08
TXN001967,ACC00076,CUST0187,2022-07-26,Purchase,Debit,5525.15,Travel,ATM,Purchase - Entertainment,N,2022-07-28
TXN001968,ACC00282,CUST0050,2024-03-05,ATM Withdrawal,Debit,10474.59,Utilities,Internet Banking,ATM Withdrawal - Entertainment,N,2024-03-07
TXN001969,ACC00047,CUST0116,2022-07-11,Purchase,Debit,48.1,Fuel,Branch,Purchase - Retail,N,2022-07-11
TXN001970,ACC00252,CUST0033,2024-11-01,BPAY,Debit,12304.12,Travel,Mobile App,BPAY - Entertainment,N,2024-11-03
TXN001971,ACC00173,CUST0087,2023-10-20,Refund,Credit,11167.16,Fuel,Internet Banking,Refund - Fuel,N,2023-10-21
TXN001972,ACC00169,CUST0023,2022-07-21,BPAY,Debit,2010.66,Entertainment,EFTPOS,BPAY - Retail,N,2022-07-22
TXN001973,ACC00186,CUST0189,2023-06-16,Refund,Credit,2322.31,Groceries,EFTPOS,Refund - Retail,N,2023-06-18
TXN001974,ACC00197,CUST0088,2022-02-08,Refund,Credit,2303.47,Healthcare,ATM,Refund - Entertainment,N,2022-02-09
TXN001975,ACC00237,CUST0019,2024-08-17,Direct Debit,Debit,2121.06,Fuel,ATM,Direct Debit - Fuel,Y,2024-08-17
TXN001976,ACC00032,CUST0135,2024-10-21,Direct Debit,Debit,6958.22,Travel,Branch,Direct Debit - Retail,N,2024-10-23
